t;ax_g;ay_g;az_g;x_g;y_g;z_g;tx_g;ty_g;tz_g
0.0276004802;-612.538389649272;1686.5732622431;-9340.63482082025;-0.107487678880664;0.0463397371377857;-3.48859751078588;0.00177948777560813;0.000164497690396114;0.000260368042495294
0.0277005602;-260.362076958605;1709.26305864195;-9479.53807426196;-0.108501065049806;0.0474088544596071;-3.51281285243978;0.00181845719376563;0.000154298975543185;0.000264274181911815
0.0278005898;87.5520527799982;1729.31910170921;-9570.81586513585;-0.109516557804877;0.0484945338196817;-3.53711075541151;0.00185795707528437;0.000143868064332499;0.000268238817516416
0.0279002208;398.595163716366;1734.36926191833;-9635.49804711282;-0.110527228146729;0.0495930496457986;-3.5614069618742;0.00189796578009847;0.000133135133201089;0.000272257216505507
0.0280005392;670.310483820927;1716.00530975376;-9675.89481515815;-0.111540967520198;0.0507164803282701;-3.58596737635094;0.00193862957281673;0.000121993274770598;0.000276340490901466
0.0281001702;892.505938944572;1673.22335324429;-9688.38901021281;-0.11254121142547;0.0518492451846287;-3.61045580596543;0.0019798762674585;0.000110410126511246;0.000280476879108633
0.0282000899;1094.36177197779;1620.07957801795;-9670.94568459798;-0.113535505036485;0.0530019475124776;-3.6351117095023;0.00202160829073805;9.83710032748257e-05;0.000284651701877348
0.0283004399;1301.56530128276;1571.04530434264;-9626.47231123822;-0.114523068159706;0.0541759030984901;-3.65997090322614;0.00206404270723575;8.57786140049543e-05;0.000288881472319045
0.0284004696;1446.02607333758;1537.61468675327;-9602.17930831661;-0.115494593524244;0.0553618959987632;-3.68484727762819;0.00210703540449597;7.26474710185887e-05;0.000293146225898062
0.0285002496;1501.23432160685;1528.04167241874;-9658.25089254843;-0.116449502041157;0.0565603156652685;-3.70975747372758;0.00215042703307027;5.90099561628215e-05;0.000297424646378923
0.0286006294;1490.73177601653;1543.33598298463;-9814.19092192111;-0.117395234023423;0.0577813525061841;-3.73491468981991;0.00219441270990007;4.47980423871997e-05;0.000301730517456922
0.0287000202;1392.96238928143;1574.71129287422;-10109.4451449569;-0.118317063856875;0.0590057200679558;-3.75992181479907;0.00223882488920513;3.00733117360123e-05;0.000306042579680963
0.0288000703;1242.30317447668;1610.30443097806;-10688.127691754;-0.119231244892765;0.0602539313943243;-3.78519639880818;0.00228368087541529;1.48421029284654e-05;0.000310358290454377
0.0289002191;1084.60679731134;1639.61764107612;-11762.6534386843;-0.120133891900815;0.0615195014736829;-3.81060430783771;0.00232922925304708;-9.62004440373362e-07;0.000314699708785319
0.0290004909;926.128818209222;1650.86810602798;-13511.7028233811;-0.121026751547091;0.0628030558951946;-3.8361633152476;0.00237535319268094;-1.72806542982922e-05;0.000319055053451046
0.0291000903;745.235253256182;1637.42904244067;-15752.8249740106;-0.121904458569079;0.0640943736308552;-3.86168660988196;0.00242186738207192;-3.40218678938026e-05;0.000323407029630601
0.02920039;453.766174563559;1601.61734593966;-17609.9690850815;-0.122781147254062;0.0654111294122347;-3.88754635735669;0.00246889637884531;-5.11971946205696e-05;0.00032776753339182
0.0293006692;102.259880408467;1543.92627519858;-17862.1293524792;-0.123653244035582;0.066743668458227;-3.91357388607754;0.00251657678753403;-6.88142580278796e-05;0.000332149255980136
0.0294002295;0.736351452627036;1473.52775774237;-16503.4660856488;-0.124517445720855;0.0680819831360779;-3.93958852080395;0.0025645465294521;-8.67110427320433e-05;0.000336517869657084
0.0295004901;381.596367774351;1401.50952961656;-15204.7478138378;-0.125386508292169;0.0694444665650175;-3.96595158396603;0.00261295338677683;-0.000104969297923318;0.000340885033615036
0.0296001304;946.905923055248;1330.34617162157;-15416.8708275554;-0.126245941799056;0.0708124814747013;-3.99230673764088;0.00266179313142312;-0.00012367336856684;0.000345249327240779
0.0297007002;1080.29052049506;1253.61527112585;-16341.553904379;-0.127104938502425;0.0722066355652035;-4.0190647635661;0.00271110145749695;-0.000142937007630057;0.000349612307301926
0.0298005398;837.440816626581;1167.20141190169;-16479.7765923599;-0.127947830695857;0.0736031861539145;-4.04579002008795;0.00276082568624872;-0.000162781198224948;0.000353967997802508
0.0299003609;959.32095867802;1084.57484758577;-16364.4254331832;-0.128781312781986;0.0750111188067122;-4.07267391662539;0.00281070644003568;-0.000183112591729078;0.000358292232184409
0.03000018;1583.97724905662;1029.08862942704;-17208.8334664697;-0.129603967149301;0.0764298975124293;-4.09972271961025;0.00286090118768427;-0.000204042033728628;0.000362597533679752
0.0301001891;2231.42915288655;1009.08721851901;-18009.2197988164;-0.130412299819482;0.0778617482296792;-4.12699485855311;0.00291144523638826;-0.000225687009029229;0.000366884851673102
0.0302001499;2866.73247579999;1013.30649481546;-17111.3512094995;-0.131197971042305;0.0793030533528405;-4.15442957748457;0.00296231642676388;-0.000248156321017718;0.000371149454668455
0.0303000901;3543.96193840153;1021.36266047863;-15539.3922088294;-0.131954739990486;0.080754193021803;-4.18202788643436;0.00301345681530054;-0.00027154769417242;0.000375383841065977
0.0304000303;3809.33627792412;1011.32012140954;-15296.8212417415;-0.132677140099124;0.0822154889128624;-4.20978472300707;0.00306487636458343;-0.000295977921694036;0.000379588326887795
0.0305000693;3627.83414163353;958.684831116315;-15978.9268031185;-0.133363267517238;0.0836882389315621;-4.23772432459407;0.00311659998188813;-0.000321515375730784;0.000383766950316683
0.0306002107;3638.55735304904;855.67991194229;-16293.2450572739;-0.134013253389537;0.0851719791066578;-4.26585176440156;0.00316863926116879;-0.00034817129805125;0.000387924571280619
0.0307003409;3848.10491304349;717.532568336362;-16809.7772157409;-0.134626185789666;0.0866640448567254;-4.29413993128686;0.00322094042347975;-0.000375930234013987;0.000392062460613957
0.0308004692;3697.73280271678;578.476756374723;-18269.3034349358;-0.135201428457845;0.0881632738416076;-4.32259845589638;0.00327344554441041;-0.000404778720389872;0.000396182849474503
0.0309005994;3218.01332849453;467.56900980653;-19525.7977760853;-0.135740434234708;0.0896684016081317;-4.351240179031;0.00332612879085144;-0.000434673091874423;0.000400290851584569
0.0310000293;2735.47974368992;397.663129125886;-19388.8095778875;-0.13624374256915;0.0911677447489996;-4.37987183681098;0.00337878251235726;-0.000465414906450003;0.000404376285089003
0.0311001502;2325.74063191313;368.883935420899;-18357.7320423564;-0.136723048268272;0.0926815821077408;-4.40889391723289;0.00343157478955098;-0.000497034019488441;0.00040845546258823
0.0312002692;2260.44275050834;381.251319308327;-17437.3840635667;-0.137178168685287;0.0941991915101863;-4.43809974067376;0.00348468570448751;-0.00052960842080014;0.000412543382519176
0.0313003808;2861.67603022076;430.057019944782;-16890.366838674;-0.137608929656068;0.0957206012086497;-4.46747911075345;0.00353793488465924;-0.000563068905262989;0.000416625439069087
0.0314003602;3789.68836193456;512.648012657218;-16560.606952254;-0.138009683288053;0.097244387753408;-4.49698917503917;0.00359129960139241;-0.000597519063546866;0.000420696856125495
0.0315004215;4316.75921189076;627.48368807705;-16441.4055139;-0.138373839055433;0.0987746340827964;-4.52668968072095;0.00364482290146311;-0.000633135842721865;0.00042475522112749
0.0316001996;4202.97840217438;770.89493341535;-16621.329767667;-0.138695525699069;0.100306875605987;-4.55647078892961;0.00369849069024879;-0.000669998789570875;0.000428792362978453
0.0317004696;3859.7637637555;933.743547892902;-16940.7767873769;-0.138977222927621;0.101854453234291;-4.58656577126847;0.00375244852234077;-0.000708217993820259;0.0004328109807277
0.0318005718;3735.71640819647;1094.94775187501;-16972.0549369861;-0.139219189273026;0.103408800589692;-4.61677956346389;0.00380676614971493;-0.000747807754917605;0.000436807090829274
0.0319002196;3900.09379022342;1232.01680653021;-16540.1049822666;-0.139422160789891;0.104966927738065;-4.64702396546507;0.00386122282018568;-0.000788586605275876;0.000440755244694821
0.0320000686;4246.76902937138;1329.53325546678;-15951.4243275334;-0.139586242865641;0.10654037363776;-4.67749377724022;0.00391594865476064;-0.000830673374812607;0.000444656519465866
0.0321002789;4630.03114535966;1385.98817963605;-15539.508949217;-0.139708254058222;0.108132738034248;-4.70823417847127;0.00397118996092516;-0.000874315336820854;0.000448521545677568
0.0322000012;4750.34460464796;1396.00225687505;-15456.6976199121;-0.139784173298581;0.109731048590124;-4.73898061590282;0.00402676726497645;-0.000919422237897058;0.000452333465058013
0.0323000401;4470.86132197299;1359.23533500415;-15854.2168127837;-0.139813867701844;0.111348265302725;-4.76998031121319;0.0040826693777169;-0.00096600151544044;0.000456088387788336
0.0324005708;4084.88899111152;1294.03700146763;-16663.8356453005;-0.139798906707984;0.112987063509445;-4.80129328734496;0.00413916378798441;-0.00101424678636442;0.000459800605963196
0.0325001292;3855.01156770283;1226.95711300572;-17274.7003438558;-0.13974300765403;0.114622897676917;-4.83246887892022;0.00419587205783519;-0.00106377471287807;0.000463440872801809
0.0326001197;3745.9190018144;1166.17978656877;-17093.6892743036;-0.139648107055244;0.11627808739949;-4.86395014602706;0.00425276267942968;-0.00111451868600617;0.000467000353782801
0.0327005684;3771.51744331994;1123.87213846694;-16140.9614144512;-0.139514723180886;0.117952647660663;-4.8957458062258;0.00431023183408877;-0.00116682856049907;0.00047049548532673
0.032800369;3894.95001309193;1124.01143723224;-14949.6926714055;-0.139344269820355;0.119627740247105;-4.92749702923493;0.0043679619583764;-0.00122044166665287;0.000473899266116494
0.0329001211;3995.63742222012;1174.85227715734;-13964.5460348975;-0.139135189975782;0.121313332090391;-4.95938212913044;0.00442580644720681;-0.00127526497220312;0.000477196960099477
0.0330004804;4042.6580150907;1260.74392624319;-13303.0318982022;-0.13888484876923;0.123021070617786;-4.99160234166134;0.00448413963630686;-0.00133170420317444;0.000480404208148717
0.0331001207;4084.90748633116;1369.38886896326;-12967.0452816059;-0.138596032671;0.124729191465959;-5.02372509161697;0.00454278119075113;-0.00138962175131277;0.000483507107987616
0.0332004502;4190.36504895215;1488.69792209073;-13017.7760247524;-0.138264081588786;0.126462892830935;-5.05620107621903;0.00460177788126517;-0.00144910789873867;0.000486504266557218
0.0333000906;4413.58761640095;1597.6049436947;-13407.4323677905;-0.137892373299196;0.128199489842494;-5.08858453426409;0.00466115767449837;-0.00151022370673041;0.000489395117447123
0.0334004015;4729.76323490231;1691.11261834734;-13784.1781244418;-0.137473663813518;0.129963757669352;-5.12132033950324;0.00472093762325194;-0.00157305093135422;0.000492174881066425
0.0335006304;5109.21527983857;1759.37407498576;-13767.7005911707;-0.137007604493883;0.13174351526685;-5.15416692642917;0.00478131602174022;-0.00163787128568108;0.000494845734510887
0.0336000994;5584.17675312822;1801.84967881002;-13357.9856394523;-0.136494105508111;0.133527188184976;-5.18690024888814;0.00484187308428667;-0.00170431529715021;0.00049738250076789
0.0337002687;6224.42457086515;1830.8878532714;-12803.2447341192;-0.135920733199577;0.135341402244129;-5.2199972195614;0.00490285631813797;-0.00177276439994081;0.000499789286750643
0.0338004604;6919.85683583765;1861.50027988878;-12317.6801957145;-0.135284617688757;0.137174403054944;-5.25323027414636;0.00496451346252224;-0.00184362530949635;0.000502071083291497
0.0339006782;7443.9458306184;1896.56773270161;-11964.4095284143;-0.134579274965334;0.139026586313265;-5.28659601565689;0.00502664820520311;-0.00191680281747766;0.000504216126713009
0.0340001397;7757.02338379947;1936.91789213865;-11727.8436833921;-0.133805866992966;0.140883637657758;-5.31982906474494;0.00508902580615328;-0.00199208746868516;0.000506214620435853
0.0341002196;7879.11404776103;1986.3825690291;-11621.8231043528;-0.132950669555802;0.142771598836869;-5.35338616592143;0.00515184602925587;-0.00206975459809614;0.000508071105105348
0.0342005193;7807.8060641983;2041.75949579187;-11622.1068067124;-0.132014902350215;0.144683682755741;-5.38713402127242;0.00521543567227149;-0.00215020084873411;0.000509795029064269
0.0343000405;7730.10541525046;2100.62402369873;-11522.6100223989;-0.131008778133619;0.146601234782263;-5.42073524855996;0.00527936979796537;-0.00223283839990691;0.00051137744056204
0.0344001912;7830.08216698076;2163.17568744643;-11108.7895280045;-0.129918555042131;0.148551929430141;-5.45466343388713;0.00534380156573106;-0.00231782328841672;0.000512825232522718
0.0345002897;8117.15229404955;2220.60264173669;-10482.0273494289;-0.128749956059126;0.150523274472762;-5.48868473835696;0.00540898644415096;-0.00240548127583452;0.000514148894660814
0.0346003808;8561.9458030341;2284.73783196909;-10001.4117204612;-0.127499726002392;0.152516737896525;-5.52280890910097;0.00547473990383541;-0.0024956071063067;0.000515350799831094
0.0347004384;9084.64499613228;2362.76625141041;-9925.54663710013;-0.126163987306037;0.154532446372435;-5.55702281822628;0.00554108868104394;-0.00258831137816172;0.000516439124815673
0.0348005109;9611.19208985258;2446.30365729395;-10389.2291311177;-0.124737068418538;0.156572129011049;-5.59134256512568;0.00560806368083072;-0.00268373342631569;0.000517421608144668
0.0349005796;10072.266473781;2537.06738389346;-11560.5122210755;-0.123214121820061;0.158636249406014;-5.62576681727203;0.00567570041027491;-0.00278202205541681;0.000518304614429804
0.0350006483;10403.9048403899;2629.35952789874;-13472.8780830024;-0.121590638151175;0.160725779172393;-5.66030868869001;0.0057440210252307;-0.00288329176303433;0.000519092183991555
0.0351000391;10661.9438780467;2720.12970141317;-15633.6428920442;-0.11987521408209;0.162827211216949;-5.69475068888718;0.00581281728482228;-0.00298726916947677;0.000519785294244661
0.0352001116;10830.8695526343;2795.57023694127;-17099.5640668195;-0.118041832578909;0.164970167668121;-5.72958324647685;0.00588235248130395;-0.00309437983154614;0.000520388107874475
0.0353001691;10925.2029537879;2849.1986909035;-17081.9783763165;-0.11610047122814;0.167140738246019;-5.7645780745589;0.00595288292018304;-0.00320502868271802;0.000520904363069471
0.0354002304;11208.5950393562;2883.1274216485;-15888.2031893285;-0.114049178976195;0.169339868340702;-5.79974231362412;0.00602419394756131;-0.00331890115658271;0.000521334681724228
0.0355002992;11790.1713837988;2909.16632111798;-14875.8582068909;-0.111884750404054;0.171568013401516;-5.83506873713405;0.00609631011590811;-0.00343608234336573;0.000521682534916211
0.0356003717;12352.7634167555;2948.05932234233;-15108.2963062893;-0.10960221872837;0.173825406354123;-5.87054855480714;0.00616924589051288;-0.00355666931882044;0.00052195163832657
0.0357002914;12383.1297555854;2997.82288470178;-16092.9792567036;-0.107201079182145;0.176108835265037;-5.90612703105671;0.00624295666587538;-0.00368062618909208;0.000522145384467539
0.0358003192;11778.8964456569;3047.89434443301;-16591.4169384166;-0.104675096009448;0.178424714142328;-5.9419037171955;0.00631749856314779;-0.00380799598335633;0.000522266975569419
0.0359002911;11093.9294692756;3116.26558468412;-16535.7440370609;-0.10203296965636;0.180769814790063;-5.97782489182926;0.00639292745639358;-0.00393873414789474;0.000522320781096215
0.036000479;10725.6753600157;3221.1928760605;-16945.2390052427;-0.0992731070948458;0.183151320538997;-6.01399064551775;0.0064693116182315;-0.00407280394395927;0.000522312914523452
0.0361004397;10531.8433475271;3360.13502491367;-17807.4769170158;-0.0964117711154956;0.185559733222754;-6.05024502501087;0.00654661515922407;-0.00421000910570478;0.000522250605411847
0.0362001285;10310.923762681;3508.14170449437;-17805.1885252195;-0.0934534774656967;0.187995054516578;-6.08657584585883;0.0066246800802911;-0.00434996027078013;0.000522140264861781
0.0363002196;10077.0924516526;3632.06276752495;-16670.2912254029;-0.090380190415369;0.190475219592414;-6.12322846312467;0.00670378771650466;-0.00449308001557841;0.00052198693192865
0.0364000686;9959.37901148425;3708.53852593743;-16116.1789259998;-0.0872134575640521;0.192985521571409;-6.15996028094721;0.00678397838160038;-0.004639388046933;0.000521797156004643
0.0365006216;10010.426237438;3729.22572872834;-17463.4334884358;-0.0839236268670224;0.195550748558695;-6.19711825690116;0.00686540191194155;-0.00478915700102318;0.000521576430400883
0.0366006307;10116.6822275315;3680.37077407754;-19670.5751480025;-0.0805510590595507;0.198139326310074;-6.23425251497189;0.00694793817181726;-0.00494218778750613;0.000521328077638066
0.0367003493;10131.4947706159;3555.95629673907;-20807.8867730687;-0.0770877709756115;0.20075684761882;-6.27147211747088;0.00703116216993198;-0.00509773364469399;0.000521051915907205
0.0368003696;10036.6915895854;3388.08753782723;-20538.9659506581;-0.0735130754835043;0.203417699005122;-6.30900866936766;0.00711539829956285;-0.0052564513856677;0.000520741759235955
0.0369006284;10072.4732906797;3232.17681852615;-20110.6892007997;-0.0698287613955846;0.206118940242713;-6.34684053427975;0.00720084419709501;-0.00541877497687022;0.000520390372877506
0.0370003209;10287.9028535136;3132.31611071627;-20233.0967684126;-0.0660644213109023;0.208837279835656;-6.3846605243386;0.00728709994435428;-0.00558400693439407;0.000519992509137474
0.0371005498;10337.7772708417;3117.48078978171;-20052.3283488871;-0.0621771659189971;0.211601840294726;-6.42288596119918;0.00737427872056347;-0.00575242666127559;0.000519538969205163
0.0372001007;10156.6213703963;3187.18292217134;-18849.1159864125;-0.0582139789743435;0.214378910172731;-6.46104969427627;0.00746232491544764;-0.00592392535858483;0.000519021531485292
0.0373006687;10182.0215776178;3344.96143242243;-17617.2693080341;-0.0541075791338091;0.217216649450084;-6.49979291310256;0.00755148067844705;-0.00609894414788026;0.000518432748839141
0.0374005698;10450.3775316652;3576.95510469395;-17633.1070832098;-0.0499258463380627;0.220069248184685;-6.53845875752842;0.00764178865234498;-0.00627749641450652;0.000517773590183685
0.0375004783;10524.1104335185;3844.10762748293;-18114.8504174506;-0.0456399806479797;0.22295784880025;-6.57730463070996;0.00773285110165202;-0.0064587115488825;0.000517053106907069
0.0376004092;10374.1926427762;4080.04160299048;-17522.1953844148;-0.0412486284252495;0.225885402932536;-6.6163374092895;0.00782503997413349;-0.00664320319356614;0.000516278247800173
0.0377002805;10286.1224584946;4248.83393569089;-16248.5124430105;-0.0367562348719878;0.228851750868852;-6.65552003431024;0.0079183833765818;-0.0068308969431577;0.000515462944164717
0.0378002189;10262.5745790181;4333.00999393916;-15754.5486867505;-0.0321579620287724;0.231862302556218;-6.69489316003929;0.00801294992307025;-0.00702183732231973;0.000514625051778838
0.0379001498;10357.9720708586;4319.32775977151;-15996.1225756315;-0.0274572494997478;0.234915655851702;-6.73442250109813;0.00810879203362785;-0.00721609075268517;0.000513783127875428
0.0380000807;10813.2813461858;4212.49739787995;-16015.6667754938;-0.0226522018113378;0.238011910203694;-6.77411102808531;0.00820588174119924;-0.00741363327530863;0.000512952678461857
0.0381000191;11458.6182366161;4047.34200255858;-15900.0312046636;-0.017738323343522;0.241150322795602;-6.81396214965409;0.00830420771621603;-0.00761456334188655;0.000512142559168415
0.0382006206;11943.3083998499;3876.9234548977;-16221.6197299726;-0.0126766499596477;0.244350369740624;-6.8542391797129;0.00840407528655941;-0.0078196877680695;0.000511355318337356
0.0383005403;12379.8402600146;3733.09055843776;-16690.059718836;-0.00752976101091274;0.247567637529937;-6.8944061122725;0.00850510849085613;-0.00802839551922293;0.000510598467029741
0.0384004489;12922.2554763511;3629.02187580816;-16755.3584937417;-0.00225960065520713;0.250821911950149;-6.93473418147496;0.00860694175265831;-0.0082400690129902;0.000509878228513588
0.03850035;13292.3119498637;3597.85792073643;-16467.4014153128;0.00313870585030359;0.254112343829211;-6.97522557050421;0.00870989820752681;-0.00845549587120821;0.000509192672703995
0.0386003107;13426.0513425786;3654.98611007791;-16105.6846701582;0.00867242222131233;0.257440898845801;-7.01590542716146;0.00881401372947178;-0.00867483233882406;0.000508541327044226
0.0387000293;13600.4582240116;3778.34002385838;-15727.7827043315;0.0143265045114259;0.260797945118529;-7.05664706721784;0.00891917834617927;-0.00889786927407698;0.000507926468402163
0.0388001502;13827.7896333121;3923.08053914633;-15370.9138269404;0.0201395914873219;0.264206388460375;-7.09771046393098;0.00902560425940139;-0.00912506108797611;0.000507350033138182
0.0389002785;13924.241816531;4048.08769904732;-15207.6514150847;0.0260914079383113;0.267654364372021;-7.13893147897338;0.00913345954567782;-0.00935676285344803;0.00050681439784563
0.039000161;13898.7583132713;4127.85180954352;-15425.4625173738;0.0321673951734572;0.271134197904644;-7.1802041600645;0.00924242310998408;-0.00959227114782014;0.000506323603529801
0.0391004011;13776.2942579976;4132.68883818531;-15997.4409931923;0.038404298549946;0.274667705449568;-7.22178021728963;0.00935270491924933;-0.00983203076978701;0.000505876262296024
0.0392001793;13524.0900687586;4058.10246557635;-16531.5380105928;0.0447496111323153;0.278225972080611;-7.26332422800721;0.00946418053631639;-0.0100757680193095;0.000505468308532109
0.0393002704;13194.9761594868;3938.11606031888;-16660.3740673788;0.0512499033781475;0.281835874436796;-7.30516286592871;0.00957681022381414;-0.0103234191786518;0.000505092972048214
0.0394002385;12984.4433094397;3829.81390819521;-16603.5595043144;0.0578744515311954;0.285480750466362;-7.34711622483087;0.00969075483328315;-0.0105753739656659;0.000504741114411744
0.0395002104;12976.7713119885;3782.65249825966;-16907.3939455176;0.0646295273489834;0.289164193692186;-7.38923801872222;0.00980581203023097;-0.0108312390372503;0.000504403865753461
0.0396001898;12927.9392555159;3795.02328224405;-17574.5556984099;0.0715147164697076;0.292885871538091;-7.43153287858634;0.00992203879014835;-0.0110911807869748;0.000504071521824639
0.0397001505;12572.8768343112;3830.44975219911;-18043.1100355321;0.0785270427251058;0.296644834831735;-7.47399495511578;0.0100394186078708;-0.0113551518652946;0.000503737547037311
0.0398001;11991.0200162229;3861.91845058325;-17991.925797191;0.0856636258286795;0.300441635025334;-7.51663123486734;0.0101579466062466;-0.0116230644664047;0.000503401688690674
0.0399000496;11390.8739702162;3873.35683164234;-17737.3156013121;0.092919959695211;0.304276969239279;-7.55944678707936;0.0102776431617345;-0.0118948478629787;0.000503070075563092
0.0399999991;10937.0561344575;3856.89793223841;-17717.2077246125;0.10029044553224;0.308150924419796;-7.6024400762617;0.0103985214547031;-0.0121704206580647;0.000502751557455942
0.0401006304;10728.0009475934;3817.85704735279;-17933.7384028013;0.10782220123945;0.31209017329621;-7.64590604885917;0.0105210044196141;-0.0124506846493706;0.000502452649392561
0.0402005799;10645.1297532164;3781.42259742805;-18015.5482822579;0.115410783504496;0.316041010142892;-7.68925695678327;0.0106446693358455;-0.0127346486157702;0.000502178243481023
0.0403005295;10604.5404185993;3776.67164770679;-17763.5902953739;0.123105822928343;0.320029706171187;-7.73278704834343;0.0107690887425918;-0.0130213368379963;0.000501928779860158
0.040400479;10717.0446822511;3828.33244731749;-17451.8758979763;0.130907175379271;0.324056267696355;-7.77649440373676;0.0108946804520969;-0.0133117248616873;0.000501699540582489
0.0405004397;10990.1795834704;3935.62071660356;-17444.9751527881;0.138816883543864;0.328121670494787;-7.82038179002025;0.011021459773473;-0.0136058704202114;0.00050148531952035
0.0406003892;11243.6446515432;4068.57287519182;-17568.2691377965;0.146835453245925;0.332226000524273;-7.8644388675101;0.0111494374384103;-0.0139038148848818;0.000501279268783324
0.0407003388;11316.7329389242;4183.73787499052;-17319.5386605191;0.154965903566672;0.336370934944951;-7.90867056551575;0.0112786298381888;-0.0142055920284792;0.000501074345343453
0.0408002809;11237.384694534;4246.63393185142;-16714.4649357854;0.163208403693187;0.34055721830921;-7.95307105606653;0.0114090611652219;-0.0145112328489179;0.000500866518770564
0.0409002192;11120.0636739974;4256.53794413775;-16376.4276869893;0.171562732970126;0.344785624938273;-7.99763746687657;0.0115407418850724;-0.0148207345326154;0.00050065478947868
0.0410001688;11053.2026472198;4225.57001090701;-16729.2875681958;0.180029215153913;0.3490569276788;-8.04237423220298;0.0116736849903345;-0.0151341146209241;0.000500438526095979
0.0411000997;11084.2540437369;4163.30271859525;-17451.3603532647;0.188604747432895;0.353369554428207;-8.08727062651591;0.0118078694015413;-0.0154513277180207;0.000500215780715996
0.0412000418;11136.2121252363;4088.04601903446;-17806.4737670077;0.197292001068869;0.357724214572452;-8.13234543837587;0.0119432766978095;-0.0157723452406432;0.000499982864449027
0.0413006693;11082.1282853003;4018.17769918628;-17268.0062021582;0.206150944157948;0.362150005334794;-8.17790680842885;0.0120803751798945;-0.0160982934390365;0.000499734237358989
0.0414006598;11047.550775549;3971.08607163647;-15874.7783378561;0.215065010456667;0.366588139766494;-8.22335083163336;0.0122187079575418;-0.0164280759631405;0.000499467102838706
0.041500669;11221.6557351643;3963.19033690592;-14228.5997660978;0.224091751135936;0.371066916648472;-8.26896148268311;0.0123578110421818;-0.0167605757482346;0.000499180483818494
0.0416006707;11512.2797799543;4014.3562358445;-13097.1891800357;0.233230330727845;0.375585140050758;-8.31471229669234;0.0124981232566509;-0.0170968445138668;0.000498872481740529
0.0417006798;11734.5175242513;4106.48745004717;-12711.7548620989;0.24248455511122;0.380143949620658;-8.3605993521584;0.0126396531967202;-0.0174369117662998;0.000498543502734844
0.0417999998;11804.0624058235;4205.74143207173;-12546.1074707323;0.251790790346547;0.384712012099413;-8.40629660694551;0.0127819312609811;-0.0177796314772846;0.000498197827993494
0.0419000089;11758.0175679146;4293.06370084926;-11995.3558563855;0.261278961447283;0.389353660638619;-8.45243500329899;0.0129254710728528;-0.0181262157511047;0.000497838757132693
0.0420000218;11795.071193874;4375.7863836563;-11116.4017076003;0.270885309140111;0.394038414948825;-8.4986943142108;0.0130707965315928;-0.0184779106271571;0.000497469761522908
0.0421000309;12021.4333378364;4461.60218165744;-10464.5004791861;0.280609739613936;0.39876676564727;-8.5450636216768;0.0132174315687749;-0.0188335791625755;0.000497097459044889
0.0422000401;12262.9171897502;4552.66971267792;-10295.6605991003;0.29045445401682;0.403539758414831;-8.59153884758989;0.0133653927511577;-0.0191933058045389;0.000496727096129026
0.0423000604;12221.4392060697;4640.35055505799;-10272.8774348109;0.300422225614773;0.408358815146566;-8.63812258971704;0.0135147085893531;-0.0195572051526143;0.000496361308294228
0.0424000695;11851.2959859386;4720.42635697236;-10068.7725700921;0.310510302728583;0.413223727763082;-8.68480341536879;0.0136653856842012;-0.019925300943391;0.000496000011250065
0.0425000712;11470.1427882383;4790.4086025221;-9884.10087349331;0.320716127309601;0.418135462774374;-8.73158153045071;0.0138174221257221;-0.0202975558492132;0.000495641065359936
0.0426000692;11418.2332709665;4843.49479900836;-10121.4591161478;0.331037096354865;0.423094876865743;-8.77845780870517;0.0139708308437072;-0.0206739682421246;0.0004952791962647
0.0427000709;11672.5793421214;4884.10600015275;-10711.5117814344;0.341473397046357;0.428102878974196;-8.8254379193646;0.0141256224521277;-0.0210545680556114;0.000494905425930818
0.04280008;11935.8167404325;4915.3788381544;-11041.3393228198;0.352027235009627;0.433160076468056;-8.8725279865711;0.0142818052003117;-0.0214394085810559;0.000494509342851148
0.0429000817;11961.7726387834;4931.97287944952;-10612.8605615904;0.362699065429278;0.438266020337675;-8.91972309477116;0.0144393716539226;-0.0218284921847846;0.000494082581061611
0.0430000797;11749.9460629186;4938.50806429133;-9595.00349574936;0.373489521717716;0.443421068811334;-8.96702110975856;0.0145983182270103;-0.0222217889361983;0.000493621617097877
0.0431000814;11557.0983031685;4943.49530881202;-8653.98653025098;0.384397925971949;0.448625690002334;-9.01441701834232;0.0147586615361633;-0.0226192878989736;0.00049312841477057
0.0432000794;11646.6121857766;4953.50797356541;-8346.73789471305;0.395422201014054;0.453879565078448;-9.06189929575647;0.0149204082287839;-0.0230209651906438;0.000492607854754096
0.0433000699;11971.6276866069;4961.04993335302;-8728.47599811815;0.406562686205809;0.459182567454491;-9.10946318877641;0.0150835514756582;-0.023426809027903;0.000492063978358985
0.0434000492;12224.7365450854;4966.26299058636;-9435.42800584001;0.417821417183681;0.464534562756206;-9.15710982024031;0.0152480819725417;-0.0238368395781654;0.000491499159211758
0.0435006209;12272.710051922;4978.64916251314;-9990.1369638377;0.429269628714553;0.469968372212401;-9.20513354948215;0.0154144971611457;-0.0242523472517369;0.000490913284482745
0.0436005816;12237.7417931432;5003.17490089672;-10132.9656070998;0.440771086811695;0.47541909936258;-9.25296461229303;0.0155822902650996;-0.0246720918208598;0.000490308786156897
0.0437005498;12394.3382454597;5033.37944402669;-10043.145481064;0.452396181468592;0.480920247728882;-9.30089994404071;0.0157509649834457;-0.0250948574440177;0.000489686319792947
