t,X,Y,Z
0.0111007504,246.316299,35.5769997,9912.18164
0.0112001197,285.587799,38.9282188,10001.6201
0.0113003496,303.424011,48.7055588,9964.17871
0.0114003802,282.524689,61.3893585,9812.50488
0.0115002003,226.522507,74.4836884,9622.55078
0.0116002196,158.738098,86.5181808,9482.76465
0.0117003797,109.369102,94.2333221,9451.19141
0.0118003301,96.9246597,95.7424774,9529.05859
0.0119003002,127.792099,92.7806625,9660.79199
0.0120003698,190.784195,88.1007004,9763.41406
0.0121005801,259.742615,83.174057,9772.03027
0.0122005604,311.0383,81.0862427,9672.85156
0.01230036,329.264008,83.0190887,9507.54395
0.0124005396,314.177887,87.9210815,9351.07813
0.0125000104,284.298004,94.9147873,9274.77734
0.0126007097,262.063904,103.207703,9302.87891
0.0127000902,267.286102,111.6586,9403.28125
0.0128000202,302.884705,118.848297,9509.15039
0.0129006803,354.798401,124.710602,9551.45898
0.0130005199,399.576294,129.375504,9497.23926
0.0131001603,416.811188,132.249802,9367.80664
0.0132005196,399.905792,132.542603,9219.53906
0.0133005604,362.548889,130.176102,9116.84668
0.0134003703,330.339386,126.2519,9092.57617
0.0135000097,324.041199,122.190201,9133.45215
0.0136001501,348.412598,117.993202,9189.16992
0.0137004601,393.7276,115.028198,9200.29883
0.0138007104,440.864594,115.157898,9135.15039
0.0139001198,468.997498,118.320396,9006.38574
0.0140000097,461.920807,121.731003,8857.44336
0.0141005702,418.324799,123.8423,8743.23145
0.0142005701,353.414215,124.864403,8699.17871
0.0143003101,287.640686,123.693497,8717.44336
0.0144007197,242.021103,120.481201,8760.04199
0.0145001896,231.915298,117.692299,8781.9043
0.0146000804,257.343994,117.820801,8755.11523
0.0147003997,304.013397,121.926804,8681.21387
0.0148003902,349.927185,128.915802,8593.37305
0.0149004599,380.684601,137.236099,8533.63965
0.0150004001,393.633301,144.975693,8525.46484
0.0151005397,397.723389,150.420502,8559.33887
0.0152002098,408.478088,152.0952,8602.92969
0.0153000504,435.4245,149.645493,8624.2666
0.0154001601,476.971893,144.690796,8607.84766
0.0155002195,520.06543,138.816498,8561.78027
0.0156006096,544.991577,133.3181,8510.50586
0.0157001596,539.024475,127.750999,8482.7832
0.0158005096,502.366791,122.515701,8495.55469
0.0159001593,446.654602,118.237198,8544.38867
0.0160006005,389.747498,114.453201,8608.50879
0.0161000509,348.7388,112.196098,8665.12695
0.0162003301,328.132202,111.874496,8703.0127
0.0163005199,325.873596,112.904602,8722.02344
0.0164003093,331.305603,114.238297,8734.04395
0.0165000092,337.738586,114.5019,8755.2041
0.0166003406,343.091705,112.791901,8790.11328
0.0167007092,343.380798,107.680397,8825.62402
0.0168005005,339.440796,100.5886,8842.78027
0.0169000197,339.255096,93.9981537,8833.26367
0.0170000102,350.091492,89.9303436,8801.60352
0.0171004497,375.488586,90.2533493,8766.46777
0.0172006208,413.757385,95.9782333,8754.03711
0.0173007101,460.495789,106.163101,8779.00586
0.0174003597,501.833313,118.698997,8831.38086
0.0175004192,521.629822,131.459,8888.0752
0.0176003408,522.282227,142.559494,8918.19922
0.0177006405,514.414124,151.570297,8885.41895
0.0178001393,497.164215,158.844803,8761.23438
0.0179004502,475.87381,166.447495,8539.77539
0.0180007201,463.889404,175.569595,8245.70313
0.0181004591,461.694611,186.180603,7919.75684
0.0182002299,462.016602,197.673798,7610.5498
0.0183004104,475.407806,208.508804,7371.91699
0.0184000693,514.418274,216.845795,7254.65723
0.0185005404,566.610718,221.575806,7300.17822
0.0186005197,623.330078,220.530502,7554.229
0.0187003799,689.193481,212.232605,8070.15479
0.0188002698,749.751404,194.914703,8879.67578
0.0189005993,810.367187,166.508102,9937.6416
0.0190006495,884.278687,127.349503,11066.3398
0.0191005394,962.166687,80.9596481,12017.8398
0.0192002393,1025.55103,33.7238884,12565.46
0.0193007197,1022.18201,-7.29313898,12605.5303
0.0194004998,940.718323,-35.0445404,12189.8203
0.0195003692,809.798096,-45.2640419,11499.7803
0.0196005292,636.39563,-35.1373711,10781.1504
0.0197005793,446.492401,-1.28450799,10256.5801
0.0198005997,234.145599,56.3208008,10015.9404
0.0199005194,-16.9683495,132.452805,10000.5801
0.0200002994,-265.314392,219.030594,10058.3799
0.02010029,-481.591003,303.57309,10022.7197
0.0202002097,-672.607971,370.457092,9801.47656
0.0203005206,-821.992493,405.66449,9448.20605
0.0204002094,-911.957214,399.058105,9124.71777
0.0205000993,-931.533081,349.337402,8966.37793
0.0206006691,-834.523315,269.064301,8991.30859
0.0207004305,-607.349976,183.081604,9107.2168
0.0208007097,-309.505707,119.156601,9211.88965
0.0209000595,-1.76780796,103.729797,9225.85352
0.0210006405,284.057098,153.290695,9053.6748
0.0211000405,463.496887,264.437592,8658.2334
0.0212001298,492.670105,418.6875,8154.47803
0.0213003308,405.281403,582.155029,7741.78223
0.0214006696,257.217285,717.143921,7526.05078
0.0215001609,66.4750824,797.07428,7507.50586
0.0216002502,-129.363403,821.050781,7638.02295
0.02170006,-290.39621,800.151123,7814.44824
0.02180041,-469.680603,754.021423,7911.38281
0.0219004396,-681.962585,708.014771,7850.88623
0.0220001601,-883.249084,678.288208,7645.11719
0.0221000295,-1083.41504,667.179016,7373.49609
0.0222000591,-1209.02405,665.978882,7142.99707
0.0223005209,-1188.80505,666.344421,6996.43408
0.0224003401,-1056.604,667.469971,6895.47217
0.0225004703,-804.374512,679.260925,6808.43115
0.0226005204,-512.634094,720.165894,6721.89502
0.0227003098,-269.75,805.094788,6626.18408
0.0228002593,-27.4572601,944.534485,6533.10791
0.0229007006,206.617096,1131.88696,6477.10205
0.0230006799,401.156494,1333.40503,6513.40186
0.0231005494,581.218689,1503.828,6711.9292
0.0232005697,742.17627,1608.07605,7097.01221
0.0233002398,896.750671,1628.78796,7609.6499
0.0234005507,1063.68201,1569.27002,8140.66797
0.0235003494,1248.02295,1469.45703,8573.48242
0.0236006305,1424.92395,1381.146,8833.55078
0.0237003006,1521.03198,1339.33105,8860.68164
0.0238003898,1509.31897,1363.09497,8652.00586
0.0239004605,1384.72095,1448.75806,8283.55957
0.0240002703,1149.38098,1558.13196,7874.31689
0.0241004005,874.069214,1640.48804,7476.89697
0.02420035,617.866089,1673.70105,7052.229
0.0243003294,412.55249,1652.026,6561.0332
0.0244005602,283.858185,1590.72803,6025.11719
0.0245000403,179.017899,1531.11096,5536.98389
0.0246003307,44.3219719,1509.30505,5231.88086
0.0247005895,-90.4529266,1531.54199,5242.23584
0.02480001,-213.065506,1586.31299,5548.55713
0.0249000397,-269.025513,1655.69299,6012.17383
0.0250004102,-197.707596,1714.97705,6441.92578
0.0251005907,-54.2086487,1744.86206,6671.57812
0.0252002701,149.746994,1742.48303,6645.82324
0.0253003407,443.253601,1715.60205,6416.00195
0.0254000593,762.843323,1674.35901,6091.78906
0.0255006291,1072.05005,1634.83704,5793.09424
0.0256005209,1374.92603,1611.91504,5599.37793
0.0257002693,1640.41797,1610.54297,5489.56592
0.0258000102,1847.23901,1629.70105,5393.1958
0.0259003509,2049.03906,1665.71204,5254.63818
0.0260006394,2236.21704,1706.51099,5076.56201
0.0261002406,2320.19189,1738.073,4949.229
0.0262005404,2265.802,1749.01697,5004.84717
0.0263001807,2071.75391,1741.78601,5272.65479
0.0264006406,1755.15601,1726.55103,5675.73877
0.0265003499,1428.07996,1714.146,6143.85596
0.0266006496,1205.19495,1712.97205,6623.48682
0.0267001297,1125.23706,1722.74902,7013.18799
0.0268003792,1173.09705,1739.97302,7258.79492
0.0269006491,1280.09399,1755.80396,7386.16602
0.0270003006,1356.74805,1760.91199,7491.41992
0.0271004196,1366.60999,1748.47705,7685.77295
0.0272006206,1314.896,1720.49902,8019.59814
0.0273001995,1217.48096,1690.14697,8430.7207
0.0274003502,1087.73303,1669.05505,8818.64258
0.0275000893,898.665527,1663.84204,9125.0
0.0276004802,612.538391,1675.50305,9342.62695
0.0277005602,260.457886,1697.66101,9481.62012
0.0278005898,-87.3568802,1717.22998,9572.99414
0.0279002208,-398.296814,1721.81494,9637.76172
0.0280005392,-669.905518,1703.00903,9678.21875
0.0281001702,-891.990112,1659.81201,9690.74316
0.0282000899,-1093.73303,1606.29199,9673.31641
0.0283004399,-1300.82104,1556.91602,9628.86816
0.0284004696,-1445.16003,1523.10999,9604.62109
0.0285002496,-1500.23401,1513.03503,9660.76855
0.0286006294,-1489.57898,1527.65906,9816.81836
0.0287000202,-1391.62805,1558.11401,10112.2002
0.0288000703,-1240.73303,1592.28198,10691.0098
0.0289002191,-1082.69604,1619.25098,11765.6504
0.0290004909,-923.71698,1626.854,13514.7803
0.0291000903,-742.162476,1608.70105,15755.9297
0.02920039,-450.033508,1568.68201,17613.0293
0.0293006692,-98.1623688,1509.672,17865.0801
0.0294002295,3.34309506,1441.08801,16506.3301
0.0295004901,-377.564301,1370.89197,15207.6396
0.0296001304,-942.532227,1298.54895,15419.8496
0.0297007002,-1075.34595,1219.11206,16344.4902
0.0298005398,-832.130981,1131.58704,16482.5293
0.0299003609,-953.720276,1048.396,16367.1104
0.03000018,-1577.73303,990.181396,17211.6895
0.0301001891,-2224.51196,967.463074,18012.3594
0.0302001499,-2859.78296,972.888184,17114.8594
0.0303000901,-3537.29492,983.863281,15543.3301
0.0304000303,-3802.40796,973.620911,15300.9902
0.0305000693,-3620.198,918.480896,15983.0195
0.0306002107,-3630.34595,813.839722,16297.2197
0.0307003409,-3839.17603,673.488525,16813.6406
0.0308004692,-3687.51196,529.651917,18272.8496
0.0309005994,-3206.51611,414.360291,19528.8906
0.0310000293,-2723.47412,343.805206,19391.5293
0.0311001502,-2313.80298,316.92569,18360.2109
0.0312002692,-2248.54297,330.972412,17439.9492
0.0313003808,-2849.59204,380.455109,16893.5996
0.0314003602,-3777.27808,463.128387,16564.9004
0.0315004215,-4303.86279,577.439819,16446.6191
0.0316001996,-4189.33789,719.410828,16627.0801
0.0317004696,-3845.22607,880.359802,16946.9395
0.0318005718,-3720.48999,1040.54395,16978.8203
0.0319002196,-3884.58911,1178.09497,16547.6797
0.0320000686,-4231.15576,1276.65796,15959.8896
0.0321002789,-4614.15479,1333.62097,15548.8096
0.0322000012,-4733.86523,1343.05396,15466.4404
0.0323000401,-4453.23291,1304.04395,15863.8096
0.0324005708,-4065.57104,1235.09302,16673.0293
0.0325001292,-3834.13794,1164.87195,17283.6406
0.0326001197,-3724.40991,1103.77698,17102.5293
0.0327005684,-3750.375,1064.02197,16149.9404
0.032800369,-3874.573,1067.71106,14959.1104
0.0329001211,-3975.84595,1121.45203,13974.5801
0.0330004804,-4023.06396,1209.09802,13313.7598
0.0331001207,-4065.06299,1318.28296,12978.5703
0.0332004502,-4169.68018,1436.62598,13030.2598
0.0333000906,-4391.47119,1543.17505,13421.0596
0.0334004015,-4706.17285,1634.33105,13799.0898
0.0335006304,-5084.771,1701.82605,13783.9697
0.0336000994,-5559.5791,1745.19702,13375.75
0.0337002687,-6199.98486,1775.802,12822.8398
0.0338004604,-6895.48096,1807.73499,12339.3301
0.0339006782,-7419.40381,1843.59302,11987.9004
0.0340001397,-7732.09082,1884.25,11752.8496
0.0341002196,-7853.51807,1933.45898,11648.0303
0.0342005193,-7781.28711,1988.09497,11649.1504
0.0343000405,-7702.86816,2046.677,11550.5098
0.0344001912,-7802.89014,2110.44507,11138.0098
0.0345002897,-8090.58105,2170.15088,10513.0703
0.0346003808,-8535.69629,2235.927,10034.7998
0.0347004384,-9057.68066,2313.65503,9961.66504
0.0348005109,-9581.9873,2394.29395,10428.2402
0.0349005796,-10038.6504,2478.41797,11602.3896
0.0350006483,-10363.3896,2560.09912,13517.3604
0.0351000391,-10613.3301,2638.69507,15680.5996
0.0352001116,-10775.9004,2705.32397,17148.7305
0.0353001691,-10868.4199,2757.84204,17133.1094
0.0354002304,-11153.9805,2797.01611,15941.9297
0.0355002992,-11737.2998,2827.46094,14933.2998
0.0356003717,-12297.2598,2863.9751,15169.6104
0.0357002914,-12322.04,2907.08008,16156.3799
0.0358003192,-11713.8301,2953.11401,16654.4902
0.0359002911,-11026.9404,3020.56104,16598.1797
0.036000479,-10654.7803,3121.83203,17008.4297
0.0361004397,-10454.9199,3254.34912,17872.3203
0.0362001285,-10231.5303,3400.97998,17871.6406
0.0363002196,-10000.3799,3530.40894,16738.1699
0.0364000686,-9882.86133,3608.96704,16185.7197
0.0365006216,-9924.93848,3619.92896,17535.0605
0.0366006307,-10017.4199,3555.65698,19744.1602
0.0367003493,-10023.29,3422.31396,20882.5508
0.0368003696,-9926.65332,3254.45093,20613.9004
0.0369006284,-9961.51855,3099.61304,20186.6797
0.0370003209,-10172.9404,2997.19897,20311.5391
0.0371005498,-10220.4902,2981.82788,20132.9199
0.0372001007,-10043.1299,3057.99512,18931.1504
0.0373006687,-10072.8701,3222.63794,17702.6094
0.0374005698,-10337.9697,3452.91602,17723.8594
0.0375004783,-10405.3604,3715.03003,18210.1309
0.0376004092,-10256.0898,3953.56104,17620.4395
0.0377002805,-10173.5303,4130.00879,16349.7197
0.0378002189,-10150.3896,4216.29785,15858.5498
0.0379001498,-10240.9697,4199.2959,16103.0596
0.0380000807,-10692.9697,4090.75903,16127.6104
0.0381000191,-11335.9697,3924.90894,16018.2002
0.0382006206,-11814.8701,3750.3999,16344.9502
0.0383005403,-12244.21,3601.22412,16818.5898
0.0384004489,-12782.54,3494.9231,16890.4902
0.03850035,-13151.4297,3464.3501,16608.5391
0.0386003107,-13284.71,3522.71509,16251.7002
0.0387000293,-13458.8896,3647.49194,15879.7197
0.0388001502,-13685.9102,3793.54102,15529.5898
0.0389002785,-13780.3203,3918.26392,15371.8604
0.039000161,-13749.1396,3994.48193,15593.7402
0.0391004011,-13617.3301,3992.62598,16168.2002
0.0392001793,-13355.8203,3911.53491,16702.7793
0.0393002704,-13021.2998,3788.54199,16830.8301
0.0394002385,-12807.1797,3678.85596,16774.4902
0.0395002104,-12791.9502,3626.98901,17081.4492
0.0396001898,-12731.29,3631.18799,17751.8301
0.0397001505,-12366.2598,3660.14404,18220.3809
0.0398001,-11780.1904,3689.96997,18166.4395
0.0399000496,-11178.2197,3701.72095,17908.4297
0.0399999991,-10719.7803,3683.32202,17886.1309
0.0401006304,-10503.0801,3639.97803,18103.0605
0.0402005799,-10414.0498,3600.4939,18186.8594
0.0403005295,-10371.5703,3596.04492,17937.7695
0.040400479,-10483.04,3648.6521,17631.5703
0.0405004397,-10751.0801,3753.76807,17633.0293
0.0406003892,-10997.5703,3883.15796,17764.8906
0.0407003388,-11068.8496,3998.67407,17522.2598
0.0408002809,-10992.9697,4065.81104,16920.6895
0.0409002192,-10875.4697,4077.18701,16584.9902
0.0410001688,-10798.1104,4040.13696,16940.3594
0.0411000997,-10812.6602,3967.5459,17666.0293
0.0412000418,-10853.3799,3885.896,18025.0293
0.0413006693,-10802.1602,3819.74097,17489.0293
0.0414006598,-10784.7305,3786.36304,16099.0498
0.041500669,-10981.0801,3795.50708,14460.1299
0.0416006707,-11286.1602,3858.03809,13338.7402
0.0417006798,-11510.5596,3952.88892,12962.7305
0.0417999998,-11578.5898,4052.29712,12804.0596
0.0419000089,-11538.1201,4144.5542,12258.2305
0.0420000218,-11587.0996,4236.41211,11385.8398
0.0421000309,-11821.6504,4328.73291,10744.1602
0.0422000401,-12062.4697,4420.33594,10586.0195
0.0423000604,-12017.5996,4506.73193,10568.5801
0.0424000695,-11647.71,4587.90479,10363.2803
0.0425000712,-11266.5303,4658.77881,10176.8604
0.0426000692,-11205.9102,4707.14893,10418.71
0.0427000709,-11443.8398,4738.1748,11019.4404
0.04280008,-11695.7305,4763.20801,11360.3398
0.0429000817,-11726.6201,4783.9209,10938.0703
0.0430000797,-11533.1504,4802.93896,9921.29687
0.0431000814,-11357.6797,4819.63379,8981.6543
0.0432000794,-11450.6396,4832.56982,8682.03223
0.0433000699,-11763.1299,4833.15283,9076.74414
0.0434000492,-11995.6396,4826.53076,9795.10937
0.0435006209,-12026.1299,4829.10498,10356.6797
0.0436005816,-11983.3096,4849.76416,10504.7998
0.0437005498,-12137.6797,4879.5332,10425.25
0.0438005105,-12680.5195,4898.13623,10596.2197
0.0439004786,-13508.3398,4878.54883,11339.29
0.0440004505,-14300.7998,4797.33594,12545.6299
0.0441004112,-14785.3604,4658.5249,13821.5
0.0442003794,-14942.1699,4488.2749,14800.9102
0.0443003587,-14931.4102,4329.25195,15252.2998
0.0444003195,-14984.4697,4216.71582,15114.1504
0.0445002988,-15177.79,4170.04785,14578.6504
0.0446002707,-15419.8496,4184.87207,14091.8604
0.04470025,-15588.8604,4237.3042,14072.4502
0.0448002294,-15612.04,4299.43799,14624.0
0.0449002087,-15588.7695,4353.4541,15546.71
0.0450001918,-15649.6699,4406.12109,16600.1895
0.0451001711,-15804.6797,4476.5542,17629.1797
0.0452001505,-15976.5098,4560.89209,18490.0898
0.0453001186,-16021.0596,4638.80615,18932.8906
0.0454000905,-15972.9004,4685.79492,18748.4297
0.0455000401,-16135.4199,4676.53711,18157.9297
0.0456006788,-16707.2598,4596.2749,17884.2109
0.0457006209,-17495.5391,4462.64893,18559.7891
0.0458005518,-17968.0801,4321.61279,20115.9297
0.045900479,-17829.8906,4227.36523,21892.6309
0.0460004099,-17363.1699,4219.73389,23143.0703
0.0461003296,-16951.5293,4306.44824,23408.9805
0.0462002382,-16974.1602,4469.021,22691.1191
0.0463001691,-17589.6602,4658.31689,21538.1895
0.0464000702,-18370.8301,4799.67285,20945.25
0.0465000197,-18795.9395,4829.85986,21797.9004
0.046600651,-18662.5293,4723.479,24201.3398
0.0467006601,-18182.4609,4494.24219,27251.75
0.0468000583,-17926.8594,4195.34619,29813.5703
0.0469001383,-18289.4707,3902.22192,31257.3398
0.0470002294,-19170.9199,3702.47998,31457.25
0.0471002907,-20105.9902,3633.64697,30764.7891
0.047200501,-20566.0195,3681.08008,29989.8594
0.0473000295,-20389.2109,3777.87402,30100.3906
0.0474002399,-19897.6602,3836.19995,31563.8906
0.0475004688,-19593.5801,3798.99707,33943.4492
0.0476005897,-19812.3691,3670.60791,36231.2109
0.0477002412,-20535.8203,3518.94702,37558.9297
0.0478005782,-21584.7305,3429.70288,37647.8984
0.0479002409,-22856.0,3470.5791,36819.7305
0.048000589,-24304.9004,3655.896,35796.5195
0.0481002703,-25880.2402,3929.58008,35367.1094
0.0482006297,-27541.8809,4205.19287,35949.5781
0.048300311,-28970.4102,4395.61377,37376.8281
0.0484006703,-29876.3809,4468.59424,39103.3398
0.0485003591,-30204.2598,4451.51416,40777.4883
0.0486000404,-30260.9004,4409.84424,42645.0195
0.0487004109,-30421.6094,4403.95801,45027.2109
0.0488000885,-30635.0996,4452.17188,47717.6719
0.048900459,-30852.8809,4510.44678,50235.3594
0.0490001403,-31025.1406,4491.40283,52090.8008
0.0491005108,-30854.5801,4292.21582,53287.5898
0.0492001884,-30430.9707,3926.14893,54282.4609
0.0493005589,-30103.7109,3632.75195,55659.4297
0.0494002402,-29836.6992,3776.88501,57542.7891
0.0495005995,-29651.7891,4608.67383,59747.6484
0.0496002808,-29539.5996,6160.13184,61892.8008
0.0497006401,-29270.25,8224.9668,63506.3008
0.0498003103,-28894.3496,10268.8301,64199.9414
0.0499006696,-28301.25,11707.6299,64162.75
0.0500003397,-27481.5391,12160.5596,64130.7695
0.0500999987,-26686.1094,11680.5996,65132.7891
0.0502003506,-25899.5801,10583.6904,67933.4609
0.0503001809,-25320.7598,9415.11328,71982.7266
0.050400041,-25235.0098,8645.83887,75640.0703
0.0505005904,-25278.9609,8395.73437,77851.0234
0.0506004393,-25090.1602,8486.1416,79028.3984
0.0507002994,-24549.5098,8629.77148,80148.8437
0.0508001596,-23369.8398,8520.46387,81641.5391
0.0509000197,-21521.3496,8010.12793,83543.6172
0.051000569,-19687.7598,7266.31299,86109.3437
0.0511004291,-18674.1992,6572.24316,89703.2734
0.0512003005,-18616.2109,6080.64111,94170.9219
0.0513001606,-19139.3691,5887.73291,98243.3437
0.0514000207,-19613.5605,5983.37891,100370.703
0.0515005812,-20072.2207,6269.48193,100103.797
0.0516004488,-20987.9805,6650.07715,98576.7266
0.0517003201,-22594.0508,7141.52686,97341.7969
0.0518001914,-24768.3496,7790.15186,97001.5781
0.051900059,-26868.9707,8618.39746,97271.0469
0.0520002916,-28150.2793,9593.52637,97686.8125
0.05210042,-28268.6309,10566.9297,97673.9687
0.0522003695,-27711.9004,11341.6602,96403.2031
0.0523003191,-27283.7109,11799.1504,93445.2422
0.0524002798,-27369.0898,11937.3496,89610.6875
0.0525002405,-27936.0391,11823.8496,86678.0234
0.0526001789,-28388.7109,11567.8896,86055.3125
0.0527001396,-28004.9707,11249.0801,87665.7422
0.0528001003,-26762.6992,10821.3301,90308.9609
0.0529000498,-25198.4902,10217.6797,92636.4063
0.0530000106,-23889.3008,9442.45313,93609.2188
0.0531006493,-23151.8809,8534.61719,92757.9687
0.05320061,-22827.4609,7640.39014,90771.0469
0.0533005595,-22482.2695,6910.51318,89265.9922
0.0534000918,-21740.9805,6415.65576,89451.7812
0.0535003617,-20600.4199,6083.83203,91153.4219
0.0536006205,-19481.3809,5812.26318,93191.1797
0.05370019,-18850.8105,5539.88086,94465.6484
0.053800039,-18796.9102,5234.32813,94485.7969
0.0539002903,-19281.7695,4954.22119,93078.8516
0.054000549,-20145.2207,4841.49707,90550.4531
0.0541000888,-21083.5,4958.46289,87937.2969
0.0542003401,-21916.3008,5290.58398,86155.0469
0.0543005988,-22503.9707,5724.67188,85308.8437
0.0544001311,-22704.9297,6109.94482,84928.4297
0.0545003787,-22464.9805,6374.19678,84677.7266
0.05460063,-21847.3809,6485.49707,84565.0391
0.0547001697,-21200.3594,6470.45801,84625.0625
0.0548002683,-20814.8594,6398.58398,84884.1094
0.0549000092,-20786.5703,6338.32324,85151.7969
0.0550004393,-21164.4297,6284.98486,85203.1797
0.0551004112,-21811.3105,6207.60205,85082.3594
0.0552004017,-22327.4395,6067.09424,84930.5469
0.0553005412,-22520.1094,5827.84619,84805.6172
0.0554000288,-22427.8105,5494.26123,85119.0312
0.0555002317,-22089.9902,5110.97998,86568.0
0.0556004196,-21521.7793,4713.56201,89041.0703
0.0557006188,-20922.25,4309.09912,91363.8984
0.0558000989,-20546.8496,3932.17505,92463.2109
0.0559002906,-20498.2109,3599.23804,92010.8828
0.0560005009,-20841.1406,3325.99097,90273.0625
0.0561000109,-21488.2891,3115.26099,88098.6563
0.0562002286,-22099.6992,2958.55396,86599.2266
0.0563004389,-22375.4199,2847.34692,86619.8125
0.0564006492,-22433.4902,2744.00708,88268.2266
