t,X,Y,Z
0.0135000097,-0.0261278301,0.0345269889,-0.0071061342
0.0136001501,-0.02666259,0.0348773897,-0.00721002277
0.0137004601,-0.0271933991,0.0353134312,-0.00729902694
0.0138007104,-0.0277238302,0.0358420797,-0.00737405382
0.0139001198,-0.0282551404,0.03642096,-0.00744158495
0.0140000097,-0.0287951492,0.0369867198,-0.00750994915
0.0141005702,-0.0293400604,0.0374594405,-0.00758561678
0.0142005701,-0.0298773199,0.0377762318,-0.00767135993
0.0143003101,-0.0304033495,0.0379241891,-0.00776891923
0.0144007197,-0.0309207495,0.0379297584,-0.0078789629
0.0145001896,-0.0314241201,0.0378527902,-0.00799762644
0.0146000804,-0.0319278911,0.0377667099,-0.00812366046
0.0147003997,-0.0324413106,0.0377320498,-0.00825412106
0.0148003902,-0.032967411,0.0377755091,-0.00838507526
0.0149004599,-0.033511579,0.0378881693,-0.00851483084
0.0150004001,-0.0340736918,0.0380406082,-0.00864300597
0.0151005397,-0.0346528105,0.0382056683,-0.00877072755
0.0152002098,-0.0352398902,0.0383739285,-0.00889925193
0.0153000504,-0.0358315408,0.0385572687,-0.00903186854
0.0154001601,-0.0364187993,0.0387720801,-0.0091670407
0.0155002195,-0.0369910412,0.0390239395,-0.00929961912
0.0156006096,-0.0375446901,0.0392955691,-0.00942645315
0.0157001596,-0.0380707495,0.0395408385,-0.00954316743
0.0158005096,-0.03857686,0.0397141986,-0.00965028256
0.0159001593,-0.0390576012,0.0397781208,-0.00974729937
0.0160006005,-0.0395252891,0.0397255793,-0.00983883534
0.0161000509,-0.0399787687,0.0395786688,-0.00992698036
0.0162003301,-0.0404336788,0.0393747091,-0.0100135701
0.0163005199,-0.0408916399,0.0391553305,-0.0100976704
0.0164003093,-0.0413540713,0.0389464907,-0.0101787196
0.0165000092,-0.0418211184,0.0387577303,-0.0102574797
0.0166003406,-0.0422922894,0.0385918915,-0.0103361597
0.0167007092,-0.0427576602,0.0384458005,-0.0104160998
0.0168005005,-0.0432082191,0.0383076407,-0.01049913
0.0169000197,-0.0436442904,0.0381695293,-0.0105859097
0.0170000102,-0.0440709107,0.0380363613,-0.01067515
0.0171004497,-0.0444929712,0.0379262604,-0.01076381
0.0172006208,-0.044916939,0.0378642194,-0.01084782
0.0173007101,-0.0453551486,0.0378705896,-0.0109270699
0.0174003597,-0.0458161309,0.03795119,-0.0110034999
0.0175004192,-0.0463108309,0.0380850285,-0.0110783903
0.0176003408,-0.0468380898,0.0382308997,-0.0111524798
0.0177006405,-0.0473977104,0.0383512899,-0.0112286499
0.0178001393,-0.0479775518,0.0384121388,-0.0113065597
0.0179004502,-0.0485838912,0.0383868814,-0.0113870697
0.0180007201,-0.0492116511,0.0382662416,-0.0114703598
0.0181004591,-0.0498591587,0.0380585603,-0.0115580801
0.0182002299,-0.0505300611,0.0377718508,-0.0116523001
0.0183004104,-0.0512239002,0.0374211594,-0.0117568998
0.0184000693,-0.0519287288,0.0370508805,-0.0118751097
0.0185005404,-0.0526461489,0.0367041603,-0.0120105203
0.0186005197,-0.0533547401,0.0364250503,-0.0121597303
0.0187003799,-0.0540394597,0.0362635218,-0.0123176603
0.0188002698,-0.0546799414,0.036277201,-0.0124740899
0.0189005993,-0.0552547686,0.0365308709,-0.0126169501
0.0190006495,-0.055737339,0.0371078216,-0.0127321202
0.0191005394,-0.0561121888,0.0380702689,-0.0128077799
0.0192002393,-0.0563755296,0.0394158699,-0.0128361098
0.0193007197,-0.0565415397,0.0410532206,-0.0128132403
0.0194004998,-0.0566359796,0.0427529812,-0.0127408896
0.0195003692,-0.0566994995,0.0443272702,-0.0126250498
0.0196005292,-0.0567761511,0.0456119291,-0.01247444
0.0197005793,-0.0569141507,0.0464814603,-0.0123019796
0.0198005997,-0.0571662188,0.0468623899,-0.0121196499
0.0199005194,-0.0575776808,0.0466771796,-0.0119416397
0.0200002994,-0.0581781007,0.0458800308,-0.0117820902
0.02010029,-0.0589762405,0.0444942303,-0.01165119
0.0202002097,-0.0599471293,0.0425708108,-0.01155503
0.0203005206,-0.0610413104,0.0401603095,-0.0114939604
0.0204002094,-0.0621689782,0.0374062993,-0.0114594596
0.0205000993,-0.0632533431,0.0344604403,-0.0114388997
0.0206006691,-0.0642281324,0.0315442383,-0.0114187198
0.0207004305,-0.065051198,0.0289835408,-0.0113838501
0.0208007097,-0.0657667592,0.0269584693,-0.0113289896
0.0209000595,-0.0664557517,0.0255627409,-0.0112588396
0.0210006405,-0.0672644973,0.0247078296,-0.0111803999
0.0211000405,-0.0683133602,0.0242132898,-0.0111149903
0.0212001298,-0.0697330087,0.0237422697,-0.0110856602
0.0213003308,-0.0715715513,0.0229853299,-0.0111117503
0.0214006696,-0.0738015398,0.0217475891,-0.0112011796
0.0215001609,-0.0762896165,0.0199580397,-0.0113515398
0.0216002502,-0.0789324567,0.0175789092,-0.0115520796
0.02170006,-0.0815901682,0.0147098498,-0.0117781498
0.02180041,-0.0842058733,0.0114166001,-0.0120126698
0.0219004396,-0.0867325664,0.00775419688,-0.0122457603
0.0220001601,-0.0891978964,0.003780236,-0.0124749104
0.0221000295,-0.0916652828,-0.000445134792,-0.0127084795
0.0222000591,-0.0941838995,-0.00480800681,-0.0129550397
0.0223005209,-0.0967881978,-0.00909112766,-0.0132149002
0.0224003401,-0.0994693935,-0.01302897,-0.0134814298
0.0225004703,-0.102273896,-0.0164912809,-0.0137600601
0.0226005204,-0.105233997,-0.0193726905,-0.0140495701
0.0227003098,-0.108409002,-0.0217608698,-0.0143487202
0.0228002593,-0.1118965,-0.0238016807,-0.0146619296
0.0229007006,-0.115802199,-0.0255963001,-0.0149940103
0.0230006799,-0.120154701,-0.0272563007,-0.01535461
0.0231005494,-0.124945901,-0.0288806893,-0.0157508198
0.0232005697,-0.130079895,-0.0305089299,-0.0161761492
0.0233002398,-0.1353672,-0.0321159884,-0.0166166294
0.0234005507,-0.140679598,-0.0336421207,-0.0170643907
0.0235003494,-0.145824298,-0.0349651203,-0.0175017696
0.0236006305,-0.150830597,-0.0360043682,-0.0179290399
0.0237003006,-0.155721903,-0.0367572308,-0.0183535907
0.0238003898,-0.160677403,-0.0373559482,-0.0188007597
0.0239004605,-0.165817305,-0.0379686207,-0.01928523
0.0240002703,-0.171221599,-0.0387835689,-0.0198144596
0.0241004005,-0.176906407,-0.039935451,-0.0203882102
0.02420035,-0.182749406,-0.0414473601,-0.0209864099
0.0243003294,-0.188640594,-0.04330438,-0.0215943102
0.0244005602,-0.194463104,-0.045459751,-0.0221882295
0.0245000403,-0.200097501,-0.0478691384,-0.0227368809
0.0246003307,-0.205672801,-0.0506436788,-0.0232379697
0.0247005895,-0.211242601,-0.0538364016,-0.0236872304
0.02480001,-0.216858298,-0.0574235693,-0.0240905806
0.0249000397,-0.222666293,-0.061381381,-0.0244703591
0.0250004102,-0.228656605,-0.0654960796,-0.0248469692
0.0251005907,-0.2347413,-0.0695215091,-0.0252316296
0.0252002701,-0.240826204,-0.0732839927,-0.0256322697
0.0253003407,-0.246906593,-0.07664828,-0.0260588508
0.0254000593,-0.252903193,-0.0794684291,-0.0265126005
0.0255006291,-0.258879393,-0.0817598328,-0.0269983597
0.0256005209,-0.264771491,-0.0834940672,-0.0275092293
0.0257002693,-0.270657599,-0.0847174227,-0.0280408505
0.0258000102,-0.276581913,-0.0855245888,-0.0285800602
0.0259003509,-0.282601595,-0.0860053524,-0.0291175209
0.0260006394,-0.288682312,-0.0862192735,-0.0296411105
0.0261002406,-0.294773102,-0.086325638,-0.0301399007
0.0262005404,-0.300929189,-0.0865659788,-0.0306248199
0.0263001807,-0.30703041,-0.0871507674,-0.0311016496
0.0264006406,-0.313145787,-0.0882418901,-0.0315830298
0.0265003499,-0.319178492,-0.0898403376,-0.0320630707
0.0266006496,-0.325227886,-0.0917787999,-0.0325559117
0.0267001297,-0.331240803,-0.093722783,-0.0330632702
0.0268003792,-0.337336808,-0.0954070687,-0.0335991718
0.0269006491,-0.343475789,-0.0966273397,-0.0341636613
0.0270003006,-0.349602014,-0.0973660722,-0.0347601213
0.0271004196,-0.355747104,-0.0977565125,-0.0353927799
0.0272006206,-0.361851811,-0.0979718715,-0.0360507518
0.0273001995,-0.367859304,-0.0981899574,-0.0367185287
0.0274003502,-0.373852104,-0.0985811278,-0.037397299
0.0275000893,-0.379797906,-0.0993248969,-0.0380772799
0.0276004802,-0.385787308,-0.100653797,-0.0387572199
0.0277005602,-0.391779989,-0.102750599,-0.0394242108
0.0278005898,-0.39778769,-0.105655402,-0.0400724113
0.0279002208,-0.403760612,-0.109271899,-0.04068866
0.0280005392,-0.409703612,-0.113498896,-0.0412607603
0.0281001702,-0.415462792,-0.118125603,-0.0417664014
0.0282000899,-0.421053797,-0.123074099,-0.0422069617
0.0283004399,-0.426485986,-0.128300905,-0.0425772294
0.0284004696,-0.431754202,-0.133706003,-0.0428751111
0.0285002496,-0.436919689,-0.139179498,-0.0431091711
0.0286006294,-0.442085594,-0.144679606,-0.0432892293
0.0287000202,-0.447214186,-0.150039703,-0.0434181988
0.0288000703,-0.452415407,-0.155276895,-0.0435204208
0.0289002191,-0.457657993,-0.160340294,-0.0436203703
0.0290004909,-0.462896585,-0.165192097,-0.0437180102
0.0291000903,-0.46802029,-0.169706106,-0.0438071489
0.02920039,-0.47303471,-0.173798099,-0.0438897796
0.0293006692,-0.477841109,-0.177360907,-0.0439471789
0.0294002295,-0.482361495,-0.180704296,-0.0439619198
0.0295004901,-0.486650914,-0.184600294,-0.0439385399
0.0296001304,-0.49066481,-0.189503595,-0.0438848883
0.0297007002,-0.494474888,-0.1951565,-0.0437978394
0.0298005398,-0.498018414,-0.200751007,-0.0436735004
0.0299003609,-0.501321316,-0.206378803,-0.04351639
0.03000018,-0.504413605,-0.212771401,-0.043327719
0.0301001891,-0.507366002,-0.220296696,-0.0431050807
0.0302001499,-0.510245681,-0.228959695,-0.042847801
0.0303000901,-0.513104677,-0.238897905,-0.0425719395
0.0304000303,-0.515939176,-0.2497935,-0.04230652
0.0305000693,-0.518678784,-0.260794789,-0.0420651399
0.0306002107,-0.521208882,-0.271626115,-0.0418557413
0.0307003409,-0.523439288,-0.282585502,-0.0416871496
0.0308004692,-0.525353193,-0.293421298,-0.0415670201
0.0309005994,-0.526999474,-0.30347231,-0.0414940491
0.0310000293,-0.528451681,-0.312525213,-0.0414522588
0.0311001502,-0.529818714,-0.321021289,-0.0414202996
0.0312002692,-0.531182408,-0.329452395,-0.0413918607
0.0313003808,-0.532632828,-0.338748991,-0.0413566083
0.0314003602,-0.534237981,-0.349706203,-0.0412938297
0.0315004215,-0.536073029,-0.362233788,-0.0411844589
0.0316001996,-0.538214684,-0.3753874,-0.0410261005
0.0317004696,-0.540745318,-0.388528705,-0.04080889
0.0318005718,-0.543663502,-0.4015522,-0.0405242704
0.0319002196,-0.546914876,-0.414819211,-0.0401757583
0.0320000686,-0.55043608,-0.428767115,-0.039768979
0.0321002789,-0.554135501,-0.4435274,-0.0393202305
0.0322000012,-0.557876587,-0.458691508,-0.0388471782
0.0323000401,-0.561581016,-0.473722994,-0.038342651
0.0324005708,-0.565176725,-0.488145709,-0.0377880894
0.0325001292,-0.568589687,-0.501777112,-0.0371690392
0.0326001197,-0.571879387,-0.51510781,-0.0364599489
0.0327005684,-0.575071394,-0.528508484,-0.0356582589
0.032800369,-0.57819891,-0.54220742,-0.0347892493
0.0329001211,-0.581381321,-0.556467414,-0.0338691399
0.0330004804,-0.584720492,-0.571394801,-0.0329031087
0.0331001207,-0.588224113,-0.586769223,-0.0319193788
0.0332004502,-0.591974318,-0.602838099,-0.0309180692
0.0333000906,-0.595913827,-0.619484425,-0.0299048293
0.0334004015,-0.600062728,-0.63707763,-0.0288350191
0.0335006304,-0.604356825,-0.655624211,-0.0277001504
0.0336000994,-0.608733177,-0.675124288,-0.0265139006
0.0337002687,-0.613224626,-0.696056187,-0.0252763703
0.0338004604,-0.617793918,-0.718406022,-0.0240099598
0.0339006782,-0.622457623,-0.741959572,-0.0227188393
0.0340001397,-0.627210796,-0.766061485,-0.0214178506
0.0341002196,-0.632158518,-0.790603518,-0.0201080795
0.0342005193,-0.63730967,-0.815085411,-0.0188148897
0.0343000405,-0.642627418,-0.839089513,-0.0175654106
0.0344001912,-0.648193002,-0.863184571,-0.0163512304
0.0345002897,-0.653966129,-0.887669325,-0.0152012799
0.0346003808,-0.65993762,-0.913020313,-0.0141372299
0.0347004384,-0.666130483,-0.939580619,-0.0131580904
0.0348005109,-0.672573388,-0.967508197,-0.0122598298
0.0349005796,-0.679279983,-0.996769905,-0.0114191202
0.0350006483,-0.686265171,-1.02713299,-0.0106164999
0.0351000391,-0.693481922,-1.05806196,-0.00984870456
0.0352001116,-0.701004982,-1.08972096,-0.00909289904
0.0353001691,-0.708752513,-1.12174201,-0.00836338475
0.0354002304,-0.716683388,-1.15428305,-0.00767015712
0.0355002992,-0.724762022,-1.18775105,-0.00701855123
0.0356003717,-0.732981324,-1.22222698,-0.00641227514
0.0357002914,-0.741353929,-1.25698197,-0.00584025495
0.0358003192,-0.749924719,-1.29101896,-0.00529524591
0.0359002911,-0.758709908,-1.32371795,-0.004797481
0.036000479,-0.767794371,-1.35546899,-0.00436423998
0.0361004397,-0.777188599,-1.386603,-0.00400046119
0.0362001285,-0.78691268,-1.41735101,-0.00368454494
0.0363002196,-0.797011077,-1.44811404,-0.003425061
0.0364000686,-0.807343721,-1.47894204,-0.00323894294
0.0365006216,-0.817872524,-1.51030195,-0.00310327089
0.0366006307,-0.828305006,-1.54180706,-0.00298129302
0.0367003493,-0.838510513,-1.573385,-0.00282249204
0.0368003696,-0.848451316,-1.60506201,-0.00260413508
0.0369006284,-0.858108819,-1.63684201,-0.00232449197
0.0370003209,-0.867469311,-1.66869104,-0.00197624997
0.0371005498,-0.87677902,-1.70094597,-0.00153527095
0.0372001007,-0.886124313,-1.73292899,-0.00101277698
0.0373006687,-0.895882189,-1.76522303,-0.000458997907
0.0374005698,-0.906078279,-1.79760206,5.07202203e-05
0.0375004783,-0.916892886,-1.83018899,0.000486236997
0.0376004092,-0.928346574,-1.86264801,0.000819015084
0.0377002805,-0.940350771,-1.89499998,0.00098895561
0.0378002189,-0.952753186,-1.92748296,0.000965233718
0.0379001498,-0.965319812,-1.96017599,0.000759434886
0.0380000807,-0.97779721,-1.99345195,0.000424099097
0.0381000191,-0.989992917,-2.02781701,2.27442597e-05
0.0382006206,-1.00193298,-2.06354403,-0.000439592113
0.0383005403,-1.01351702,-2.09991407,-0.000960709527
0.0384004489,-1.02490604,-2.13721704,-0.00151509803
0.03850035,-1.036201,-2.17543888,-0.00206968491
0.0386003107,-1.04757202,-2.21431804,-0.00263508689
0.0387000293,-1.05914903,-2.25362992,-0.00323061598
0.0388001502,-1.07110298,-2.29376292,-0.00386245106
0.0389002785,-1.08337903,-2.33448195,-0.00452818722
0.039000161,-1.09586501,-2.37544703,-0.00521038799
0.0391004011,-1.10848701,-2.41669011,-0.00586849498
0.0392001793,-1.12095404,-2.45764899,-0.00646578521
0.0393002704,-1.13321102,-2.49848509,-0.00698788092
0.0394002385,-1.14514399,-2.53907204,-0.00742223812
0.0395002104,-1.15683103,-2.57968497,-0.00776242418
0.0396001898,-1.16841996,-2.6203301,-0.00801492203
0.0397001505,-1.18003905,-2.66058803,-0.00822439697
0.0398001,-1.19175303,-2.69998002,-0.00846124999
0.0399000496,-1.20356297,-2.73833299,-0.00877667498
0.0399999991,-1.21541202,-2.77579904,-0.00917362608
0.0401006304,-1.22731698,-2.81300902,-0.00962924864
0.0402005799,-1.239079,-2.8498261,-0.0101017402
0.0403005295,-1.25080097,-2.88669801,-0.0105480598
0.040400479,-1.26255298,-2.92385006,-0.0109516596
0.0405004397,-1.27443898,-2.96154904,-0.01130284
0.0406003892,-1.28654599,-2.99985909,-0.0115789101
0.0407003388,-1.29890001,-3.03856397,-0.0117955301
0.0408002809,-1.31144595,-3.07739401,-0.0119928401
0.0409002192,-1.32406199,-3.11616707,-0.0121887801
0.0410001688,-1.33661997,-3.15476489,-0.0123735797
0.0411000997,-1.349015,-3.19310594,-0.0125312004
0.0412000418,-1.36120296,-3.23112988,-0.0126439296
0.0413006693,-1.37329996,-3.268996,-0.01271048
0.0414006598,-1.38524103,-3.30625701,-0.0127484398
0.041500669,-1.39720201,-3.34354496,-0.0127765099
0.0416006707,-1.40927601,-3.38126302,-0.0127982097
0.0417006798,-1.42156398,-3.41950893,-0.0128423404
0.0417999998,-1.43402195,-3.45788097,-0.0129290503
0.0419000089,-1.44680798,-3.49678898,-0.0130649703
0.0420000218,-1.45981002,-3.53611708,-0.01324993
0.0421000309,-1.47301304,-3.57624793,-0.01350349
0.0422000401,-1.48640299,-3.61739397,-0.01381124
0.0423000604,-1.49995601,-3.65927505,-0.0141361402
0.0424000695,-1.51364803,-3.70130897,-0.0144499
0.0425000712,-1.52744198,-3.74312711,-0.0147282798
0.0426000692,-1.54128098,-3.784863,-0.0149323996
0.0427000709,-1.55511498,-3.82686806,-0.0150357103
0.04280008,-1.56894195,-3.86924601,-0.01504339
0.0429000817,-1.58279705,-3.91172695,-0.0149874799
0.0430000797,-1.59672594,-3.95393991,-0.0149222296
0.0431000814,-1.61073899,-3.99576902,-0.0148959402
0.0432000794,-1.62480402,-4.0375061,-0.0149208698
0.0433000699,-1.63886499,-4.07955217,-0.0149791297
0.0434000492,-1.65287197,-4.1220088,-0.0150651801
0.0435006209,-1.66689003,-4.16489077,-0.0151724396
0.0436005816,-1.68076396,-4.20754194,-0.0152801499
0.0437005498,-1.69460404,-4.25047016,-0.0153735802
0.0438005105,-1.70841599,-4.2942872,-0.0154360104
0.0439004786,-1.72214901,-4.3395648,-0.0154259903
0.0440004505,-1.73568499,-4.38639021,-0.0153012602
0.0441004112,-1.74889004,-4.43429995,-0.0150550399
0.0442003794,-1.76167703,-4.48259401,-0.0146900602
0.0443003587,-1.77404201,-4.5307498,-0.0142133497
0.0444003195,-1.78608203,-4.57865,-0.0136586502
0.0445002988,-1.79795694,-4.62648821,-0.0130603099
0.0446002707,-1.80982196,-4.67443609,-0.01242238
0.04470025,-1.82178998,-4.7224679,-0.0117492797
0.0448002294,-1.83390903,-4.77039099,-0.0110642603
0.0449002087,-1.84617198,-4.81805277,-0.0103903003
0.0450001918,-1.85855198,-4.86553001,-0.0097514661
0.0451001711,-1.87106299,-4.91303587,-0.00918464456
0.0452001505,-1.88374603,-4.96075106,-0.00870373193
0.0453001186,-1.89662099,-5.00869894,-0.00830502529
0.0454000905,-1.90965199,-5.05682087,-0.00798007287
0.0455000401,-1.92272198,-5.10532188,-0.00769743416
0.0456006788,-1.93574405,-5.15504885,-0.00739310496
0.0457006209,-1.94838202,-5.20569277,-0.0070307632
0.0458005518,-1.96065605,-5.25728798,-0.00657312013
0.045900479,-1.97262394,-5.30887699,-0.00599167589
0.0460004099,-1.98443902,-5.35961819,-0.00528820604
0.0461003296,-1.99628997,-5.40937614,-0.00447968207
0.0462002382,-2.00834203,-5.45874214,-0.00358103402
0.0463001691,-2.02068496,-5.50880003,-0.00261695799
0.0464000702,-2.03326988,-5.56025887,-0.00161602197
0.0465000197,-2.04591298,-5.61290407,-0.000567041978
0.046600651,-2.05840898,-5.66610813,0.00059385621
0.0467006601,-2.07030702,-5.71821499,0.00193966704
0.0468000583,-2.08141899,-5.76904011,0.00356374192
0.0469001383,-2.0918479,-5.81999683,0.00557490578
0.0470002294,-2.10163999,-5.87177801,0.00802257098
0.0471002907,-2.11104393,-5.92492914,0.0109152598
0.047200501,-2.12034702,-5.97922421,0.0142186098
0.0473000295,-2.12967706,-6.03328085,0.0178299006
